YEAR,ST,STATE,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,OTHER,TOTAL,TRANSPORTATION,,,
2026,MN,Minnesota,"24,081,744","26,481,160","21,748,034","724,121","73,051,599","16,539",,,
2026,MS,Mississippi,"20,460,344","16,047,600","15,994,186","814,557","53,316,687",0,,,
2026,MO,Missouri,"39,986,777","28,683,538","14,464,657","1,804,448","84,957,198","17,779",,,
2026,MT,Montana,"5,750,082","5,491,593","4,778,581","395,607","16,415,862",0,,,
2026,NE,Nebraska,"11,152,184","10,511,694","12,066,951","1,428,980","35,159,808",0,,,
2026,NV,Nevada,"14,636,489","12,983,861","14,016,377","740,136","42,383,492","6,628",,,
2026,NH,New Hampshire,"4,763,328","4,224,467","1,923,973","189,026","11,100,794",0,,,
2026,NJ,New Jersey,"30,963,875","36,981,765","5,066,221","635,275","73,942,773","295,638",,,
2026,NM,New Mexico,"7,669,568","10,130,695","10,907,020","1,533,327","30,240,609",0,,,
2026,NY,New York,"53,907,872","81,890,410","14,107,270","16,894,315","169,671,228","2,871,361",,,
2026,NC,North Carolina,"67,058,797","51,198,670","27,391,009","3,160,771","148,827,938","18,691",,,
2026,ND,North Dakota,"5,649,564","8,299,984","13,364,928","493,925","27,808,401",0,,,
2026,OH,Ohio,"55,249,021","46,728,890","50,249,178","4,285,909","156,551,946","38,948",,,
2026,OK,Oklahoma,"25,693,350","22,126,131","23,110,259","6,632,462","77,562,202",0,,,
2026,OR,Oregon,"20,242,811","16,946,948","14,668,288","621,231","52,511,320","32,043",,,
2026,PA,Pennsylvania,"59,024,536","33,012,485","48,458,440","1,337,739","141,959,165","125,965",,,
2026,RI,Rhode Island,"3,185,728","3,922,637","534,700","156,177","7,826,248","27,005",,,
2026,SC,South Carolina,"34,582,151","22,988,172","27,505,952","1,321,976","86,398,251",0,,,
2026,SD,South Dakota,"5,585,860","5,717,894","3,229,669","430,152","14,963,574",0,,,
2026,TN,Tennessee,"46,431,756","36,151,394","21,104,523","1,100,272","104,787,940",-5,,,
2026,TX,Texas,"173,664,760","161,254,752","143,160,434","11,337,852","489,604,414","186,616",,,
2026,US,United States,"1,581,346,622","1,361,925,626","997,076,577","105,551,904","4,053,461,389","7,560,661",,,
2026,UT,Utah,"11,065,523","13,633,582","10,389,892","838,632","35,980,839","53,211",,,
2026,VT,Vermont,"2,081,545","1,856,063","1,462,515","50,642","5,450,765",0,,,
2026,VA,Virginia,"51,549,169","62,132,105","17,683,837","16,089,545","147,639,256","184,598",,,
2026,WA,Washington,"38,078,404","32,066,418","24,879,165","3,679,766","98,718,373","14,620",,,
2026,WV,West Virginia,"12,223,089","7,440,770","14,526,664","88,357","34,278,881",0,,,
2026,WI,Wisconsin,"23,544,905","26,164,640","23,299,152","722,708","73,732,639","1,234",,,
2026,WY,Wyoming,"3,122,003","3,237,664","10,968,441","154,947","17,483,054",0,,,
2027,AL,Alabama,"35,885,576","26,413,761","32,491,993","662,803","95,454,133",0,,,
2027,AK,Alaska,"1,700,765","2,822,772","1,470,363","198,340","6,192,240",0,,,
2027,AZ,Arizona,"40,055,875","29,111,336","13,782,704","2,487,663","85,454,294","16,716",,,
2027,AR,Arkansas,"21,132,182","13,568,995","19,421,377","731,093","54,854,064",416,,,
2027,CA,California,"93,303,109","123,820,911","47,807,729","8,053,082","273,806,172","821,341",,,
2027,CO,Colorado,"22,057,836","23,196,289","18,457,685","964,330","64,830,259","154,119",,,
2027,CT,Connecticut,"12,623,267","12,157,788","2,236,443","454,427","27,653,820","181,895",,,
2027,DC,DC,"2,852,972","7,952,305","179,632","544,847","11,904,574","374,818",,,
2027,DE,Delaware,"5,672,394","4,998,835","2,043,826","55,432","12,770,487",0,,,
2027,FL,Florida,"142,648,277","108,059,416","16,944,816","8,529,977","276,273,088","90,601",,,
2027,GA,Georgia,"67,762,760","48,772,420","31,784,129","3,317,794","151,808,154","171,051",,,
2027,HI,Hawaii,"2,756,310","2,868,824","3,635,247","57,829","9,318,210",0,,,
2027,ID,Idaho,"9,470,669","5,901,579","8,449,892","322,846","24,144,985",0,,,
2027,IL,Illinois,"49,460,233","47,921,910","43,250,445","14,497,444","155,663,784","533,753",,,
2027,IN,Indiana,"34,703,710","26,110,015","45,316,682","564,532","106,718,073","23,134",,,
2027,IA,Iowa,"15,764,831","13,849,535","27,782,506","6,421,935","63,818,807",0,,,
2027,KS,Kansas,"15,050,745","17,777,577","12,585,193","430,519","45,844,033",0,,,
2027,KY,Kentucky,"31,046,324","22,469,246","32,213,300","5,028,120","90,756,990",0,,,
2027,LA,Louisiana,"34,194,521","27,258,061","35,594,695","2,644,708","99,701,826","9,839",,,
2027,ME,Maine,"4,793,809","4,555,362","2,789,926","116,134","12,255,231",0,,,
2027,MD,Maryland,"30,088,150","28,893,335","3,718,412","1,597,695","64,929,701","632,109",,,
2027,MA,Massachusetts,"20,745,182","22,708,320","9,711,462","844,355","54,367,926","358,607",,,
2027,MI,Michigan,"36,412,107","37,811,377","30,369,398","1,076,213","105,674,098","5,003",,,
2027,MN,Minnesota,"24,337,972","26,992,141","21,748,034","724,121","73,817,886","15,618",,,
2027,MS,Mississippi,"20,687,421","16,305,975","15,994,186","814,557","53,802,139",0,,,
2027,MO,Missouri,"40,464,305","28,385,813","14,547,790","1,830,518","85,245,492","17,067",,,
2027,MT,Montana,"5,816,984","5,568,095","4,778,581","395,607","16,559,267",0,,,
2027,NE,Nebraska,"11,272,819","10,662,403","12,273,864","1,428,980","35,638,066",0,,,
2027,NV,Nevada,"14,889,183","13,234,748","14,243,640","740,136","43,114,260","6,553",,,
2027,NH,New Hampshire,"4,799,971","4,216,412","1,923,973","191,316","11,131,671",0,,,
2027,NJ,New Jersey,"31,246,969","36,834,490","4,786,333","639,771","73,803,202","295,638",,,
2027,NM,New Mexico,"7,783,569","10,288,099","11,089,803","1,533,327","30,694,798",0,,,
2027,NY,New York,"54,324,916","82,861,779","13,614,422","17,033,055","170,705,534","2,871,361",,,
2027,NC,North Carolina,"67,995,525","51,466,240","27,391,009","3,201,880","150,073,345","18,691",,,
2027,ND,North Dakota,"5,724,440","8,480,692","13,928,194","493,925","28,627,251",0,,,
2027,OH,Ohio,"55,531,894","46,831,741","50,249,178","4,285,909","156,937,669","38,948",,,
2027,OK,Oklahoma,"25,964,985","22,417,579","23,425,441","6,760,331","78,568,337",0,,,
2027,OR,Oregon,"20,374,587","17,021,801","14,668,288","621,282","52,718,730","32,772",,,
2027,PA,Pennsylvania,"59,594,450","31,863,047","48,465,982","1,337,739","141,315,418","54,200",,,
2027,RI,Rhode Island,"3,208,385","3,962,374","511,257","156,249","7,865,269","27,005",,,
2027,SC,South Carolina,"35,034,269","23,105,293","27,559,064","1,337,298","87,035,924",0,,,
2027,SD,South Dakota,"5,661,406","5,836,445","3,273,356","429,307","15,200,514",0,,,
2027,TN,Tennessee,"46,916,421","36,151,394","21,104,523","1,100,272","105,272,606",-4,,,
2027,TX,Texas,"176,229,718","164,005,213","144,801,365","11,337,905","496,560,816","186,616",,,
2027,US,United States,"1,599,446,018","1,360,974,727","996,971,966","105,551,904","4,070,505,277","7,560,661",,,
2027,UT,Utah,"11,254,951","13,886,887","10,518,327","838,632","36,552,008","53,211",,,
2027,VT,Vermont,"2,081,545","1,844,863","1,464,961","50,642","5,442,010",0,,,
2027,VA,Virginia,"52,189,352","63,296,524","17,691,808","16,315,209","149,677,411","184,519",,,
2027,WA,Washington,"38,330,328","32,465,958","24,879,165","3,679,766","99,369,837","14,620",,,
2027,WV,West Virginia,"12,348,355","7,410,384","14,526,664","88,359","34,373,762",0,,,
2027,WI,Wisconsin,"23,735,283","26,538,715","23,266,788","722,708","74,264,728","1,234",,,
2027,WY,Wyoming,"3,160,949","3,219,583","11,058,412","154,947","17,593,891",0,,,
2028,AL,Alabama,"36,293,561","26,830,922","32,488,124","662,794","96,275,401",0,,,
2028,AK,Alaska,"1,669,259","2,845,762","1,497,690","198,340","6,211,051",0,,,
2028,AZ,Arizona,"40,722,853","29,085,997","13,782,704","2,487,580","86,096,547","17,413",,,
2028,AR,Arkansas,"21,418,278","13,771,533","19,672,598","731,093","55,593,919",416,,,
2028,CA,California,"94,025,499","125,013,604","47,807,729","8,053,082","275,721,255","821,341",,,
2028,CO,Colorado,"22,389,473","23,456,918","18,778,518","964,330","65,743,912","154,673",,,
2028,CT,Connecticut,"12,623,276","12,157,788","2,132,024","453,743","27,548,727","181,895",,,
2028,DC,DC,"2,889,897","7,952,305","179,632","551,173","11,951,341","378,333",,,
2028,DE,Delaware,"5,753,256","5,071,227","2,043,826","55,432","12,923,741",0,,,
2028,FL,Florida,"144,581,618","109,585,386","16,976,634","8,639,615","279,874,013","90,761",,,
2028,GA,Georgia,"68,792,888","48,942,495","31,730,611","3,382,534","153,019,783","171,254",,,
2028,HI,Hawaii,"2,746,034","2,845,194","3,635,247","57,829","9,284,304",0,,,
2028,ID,Idaho,"9,572,842","5,900,250","8,444,324","322,846","24,240,262",0,,,
2028,IL,Illinois,"49,894,813","47,650,281","43,250,445","14,681,905","156,011,176","533,731",,,
2028,IN,Indiana,"34,723,392","26,392,733","45,316,682","563,957","107,020,180","23,417",,,
2028,IA,Iowa,"15,905,191","14,042,026","28,225,480","6,573,760","64,746,457",0,,,
2028,KS,Kansas,"15,200,319","18,010,233","12,706,761","430,519","46,347,833",0,,,
2028,KY,Kentucky,"31,628,074","22,826,463","32,466,359","5,095,232","92,016,129",0,,,
2028,LA,Louisiana,"34,543,390","27,623,164","35,373,739","2,644,708","100,194,841","9,839",,,
2028,ME,Maine,"4,793,809","4,606,244","2,789,926","116,134","12,306,113",0,,,
2028,MD,Maryland,"30,378,903","28,893,335","3,718,412","1,622,720","65,252,591","639,220",,,
2028,MA,Massachusetts,"20,887,325","22,620,361","9,811,120","845,090","54,522,502","358,607",,,
2028,MI,Michigan,"36,703,722","37,805,201","30,369,398","1,076,280","105,959,601","5,000",,,
2028,MN,Minnesota,"24,594,199","27,503,121","21,748,034","724,121","74,584,223","14,748",,,
2028,MS,Mississippi,"20,914,499","16,564,349","15,994,186","814,557","54,287,591",0,,,
2028,MO,Missouri,"40,971,630","28,088,089","14,615,320","1,856,587","85,548,009","16,383",,,
2028,MT,Montana,"5,883,887","5,644,597","4,778,581","395,607","16,702,672",0,,,
2028,NE,Nebraska,"11,393,454","10,813,113","12,480,777","1,428,980","36,116,323",0,,,
2028,NV,Nevada,"15,141,876","13,485,636","14,470,903","740,136","43,845,043","6,493",,,
2028,NH,New Hampshire,"4,836,613","4,208,356","1,923,973","193,605","11,162,548",0,,,
2028,NJ,New Jersey,"31,531,940","36,687,216","4,506,950","643,937","73,665,681","295,638",,,
2028,NM,New Mexico,"7,897,570","10,445,504","11,270,885","1,533,327","31,147,287",0,,,
2028,NY,New York,"54,752,540","83,833,149","13,121,581","17,171,794","171,750,426","2,871,361",,,
2028,NC,North Carolina,"68,932,252","51,733,810","27,391,009","3,242,990","151,318,752","18,691",,,
2028,ND,North Dakota,"5,799,316","8,661,400","14,491,460","493,925","29,446,101",0,,,
2028,OH,Ohio,"55,814,767","46,934,591","50,249,178","4,285,909","157,323,393","38,948",,,
2028,OK,Oklahoma,"26,236,620","22,709,028","23,740,624","6,888,200","79,574,472",0,,,
2028,OR,Oregon,"20,506,364","17,096,654","14,668,288","621,322","52,926,129","33,500",,,
2028,PA,Pennsylvania,"60,167,687","30,757,784","48,461,674","1,337,739","140,708,247","-16,638",,,
2028,RI,Rhode Island,"3,231,110","4,002,110","487,813","156,276","7,904,314","27,005",,,
2028,SC,South Carolina,"35,486,388","23,222,414","27,605,996","1,352,620","87,667,417",0,,,
2028,SD,South Dakota,"5,736,953","5,954,996","3,317,042","428,551","15,437,543",0,,,
2028,TN,Tennessee,"47,401,086","36,151,394","21,104,523","1,100,272","105,757,272",-4,,,
2028,TX,Texas,"178,794,676","166,755,674","146,442,295","11,337,940","503,517,200","186,616",,,
2028,US,United States,"1,617,615,430","1,360,023,829","996,902,789","105,551,904","4,087,654,612","7,560,661",,,
2028,UT,Utah,"11,444,379","14,140,191","10,646,763","838,632","37,123,176","53,211",,,
2028,VT,Vermont,"2,081,545","1,833,662","1,466,878","50,642","5,432,727",0,,,
2028,VA,Virginia,"52,829,534","64,460,942","17,699,007","16,540,819","151,714,770","184,468",,,
2028,WA,Washington,"38,582,251","32,865,498","24,879,165","3,679,766","100,021,300","14,620",,,
2028,WV,West Virginia,"12,474,334","7,384,123","14,526,664","88,359","34,473,481",0,,,
2028,WI,Wisconsin,"23,927,997","26,912,790","23,236,905","722,708","74,801,634","1,234",,,
2028,WY,Wyoming,"3,199,895","3,205,414","11,148,384","154,947","17,708,640",0,,,
2029,AL,Alabama,"36,701,546","27,248,084","32,485,108","662,787","97,097,524",0,,,
2029,AK,Alaska,"1,637,752","2,868,753","1,525,016","198,340","6,229,861",0,,,
2029,AZ,Arizona,"41,389,831","29,062,739","13,782,704","2,487,517","86,740,900","18,109",,,
2029,AR,Arkansas,"21,704,374","13,974,072","19,923,819","731,093","56,333,774",416,,,
2029,CA,California,"94,747,889","126,206,296","47,807,729","8,053,082","277,636,337","821,341",,,
2029,CO,Colorado,"22,721,110","23,717,546","19,099,351","964,330","66,657,381","155,044",,,
2029,CT,Connecticut,"12,623,273","12,157,788","2,027,605","453,129","27,443,692","181,895",,,
2029,DC,DC,"2,926,823","7,952,305","179,632","557,137","11,997,758","381,861",,,
2029,DE,Delaware,"5,834,118","5,143,620","2,043,826","55,432","13,076,996",0,,,
2029,FL,Florida,"146,514,958","111,111,454","17,005,145","8,749,252","283,471,771","90,961",,,
2029,GA,Georgia,"69,823,017","49,112,570","31,680,966","3,447,275","154,235,235","171,409",,,
2029,HI,Hawaii,"2,737,072","2,821,564","3,635,247","57,829","9,251,712",0,,,
2029,ID,Idaho,"9,675,035","5,899,621","8,440,593","322,846","24,338,094",0,,,
2029,IL,Illinois,"50,311,199","47,378,652","43,250,445","14,866,367","156,340,385","533,722",,,
2029,IN,Indiana,"35,000,951","26,673,786","45,316,682","565,159","107,580,276","23,697",,,
2029,IA,Iowa,"16,040,199","14,234,517","28,668,454","6,725,585","65,668,753",0,,,
2029,KS,Kansas,"15,346,120","18,242,890","12,828,330","430,519","46,847,859",0,,,
2029,KY,Kentucky,"32,209,825","23,183,680","32,698,363","5,162,343","93,254,211",0,,,
2029,LA,Louisiana,"34,892,259","27,988,267","35,164,018","2,644,708","100,699,092","9,839",,,
2029,ME,Maine,"4,793,809","4,657,126","2,789,926","116,134","12,356,995",0,,,
2029,MD,Maryland,"30,669,577","28,893,335","3,718,412","1,647,746","65,575,401","646,332",,,
2029,MA,Massachusetts,"21,029,314","22,552,263","9,886,650","845,731","54,672,564","358,607",,,
2029,MI,Michigan,"36,993,326","37,799,026","30,369,398","1,076,333","106,243,080","4,998",,,
2029,MN,Minnesota,"24,850,426","28,014,101","21,748,034","724,121","75,350,609","13,926",,,
2029,MS,Mississippi,"21,141,577","16,822,723","15,994,186","814,557","54,773,043",0,,,
2029,MO,Missouri,"41,462,543","27,790,365","14,670,175","1,882,657","85,821,467","15,726",,,
2029,MT,Montana,"5,950,790","5,721,099","4,778,581","395,607","16,846,077",0,,,
2029,NE,Nebraska,"11,514,089","10,963,823","12,687,690","1,428,980","36,594,581",0,,,
2029,NV,Nevada,"15,394,569","13,736,523","14,698,166","740,136","44,575,839","6,444",,,
2029,NH,New Hampshire,"4,873,256","4,200,301","1,923,973","195,895","11,193,425",0,,,
2029,NJ,New Jersey,"31,816,111","36,539,942","4,227,319","648,382","73,527,391","295,638",,,
2029,NM,New Mexico,"8,011,571","10,602,909","11,451,073","1,533,327","31,598,880",0,,,
2029,NY,New York,"55,175,061","84,804,519","12,628,737","17,310,534","172,790,213","2,871,361",,,
2029,NC,North Carolina,"69,868,980","52,001,380","27,391,009","3,284,099","152,564,159","18,691",,,
2029,ND,North Dakota,"5,874,192","8,842,107","15,054,727","493,925","30,264,951",0,,,
2029,OH,Ohio,"56,097,639","47,037,441","50,249,178","4,285,910","157,709,116","38,948",,,
2029,OK,Oklahoma,"26,508,255","23,000,477","24,055,806","7,016,069","80,580,607",0,,,
2029,OR,Oregon,"20,638,141","17,171,508","14,668,288","621,352","53,133,518","34,229",,,
2029,PA,Pennsylvania,"60,739,503","29,584,984","48,460,481","1,337,739","140,034,609","-88,099",,,
2029,RI,Rhode Island,"3,253,810","4,041,847","464,370","156,268","7,943,300","27,005",,,
2029,SC,South Carolina,"35,938,507","23,339,534","27,647,467","1,367,942","88,293,450",0,,,
2029,SD,South Dakota,"5,812,500","6,073,548","3,360,728","427,875","15,674,651",0,,,
2029,TN,Tennessee,"47,885,751","36,151,394","21,104,523","1,100,272","106,241,937",-3,,,
2029,TX,Texas,"181,359,634","169,506,135","148,083,225","11,337,964","510,473,574","186,616",,,
2029,US,United States,"1,635,755,146","1,359,072,930","996,857,043","105,551,904","4,104,797,684","7,560,661",,,
2029,UT,Utah,"11,633,807","14,393,496","10,775,199","838,632","37,694,345","53,211",,,
2029,VT,Vermont,"2,081,545","1,822,462","1,468,382","50,642","5,423,031",0,,,
2029,VA,Virginia,"53,469,716","65,625,361","17,705,510","16,766,465","153,751,488","184,436",,,
2029,WA,Washington,"38,834,175","33,265,038","24,879,165","3,679,766","100,672,764","14,620",,,
2029,WV,West Virginia,"12,600,022","7,355,433","14,526,664","88,360","34,570,480",0,,,
2029,WI,Wisconsin,"24,119,608","27,286,865","23,209,313","722,708","75,339,728","1,234",,,
2029,WY,Wyoming,"3,238,842","3,194,146","11,238,355","154,947","17,826,290",0,,,
2030,AL,Alabama,"37,109,531","27,665,245","32,482,756","662,781","97,920,313",0,,,
2030,AK,Alaska,"1,606,245","2,891,744","1,552,343","198,340","6,248,672",0,,,
2030,AZ,Arizona,"42,056,810","29,041,393","13,782,704","2,487,468","87,387,180","18,806",,,
2030,AR,Arkansas,"21,990,470","14,176,610","20,175,040","731,093","57,073,629",416,,,
2030,CA,California,"95,470,280","127,398,988","47,807,729","8,053,082","279,551,420","821,341",,,
2030,CO,Colorado,"23,052,746","23,978,175","19,420,185","964,330","67,570,728","155,292",,,
2030,CT,Connecticut,"12,623,274","12,157,788","1,923,187","452,579","27,338,723","181,895",,,
2030,DC,DC,"2,963,748","7,952,305","179,632","563,396","12,044,464","385,383",,,
2030,DE,Delaware,"5,914,980","5,216,013","2,043,826","55,432","13,230,251",0,,,
2030,FL,Florida,"148,448,299","112,637,559","17,030,694","8,858,890","287,066,538","91,096",,,
2030,GA,Georgia,"70,853,145","49,282,644","31,634,913","3,512,015","155,454,243","171,526",,,
2030,HI,Hawaii,"2,729,552","2,797,934","3,635,247","57,829","9,220,561",0,,,
2030,ID,Idaho,"9,777,220","5,899,324","8,438,091","322,846","24,437,481",0,,,
2030,IL,Illinois,"50,737,644","47,107,023","43,250,445","15,050,828","156,679,659","533,719",,,
2030,IN,Indiana,"35,088,558","26,955,618","45,316,682","566,624","107,951,460","23,979",,,
2030,IA,Iowa,"16,178,292","14,427,007","29,111,427","6,877,409","66,594,136",0,,,
2030,KS,Kansas,"15,493,934","18,475,546","12,949,899","430,519","47,349,898",0,,,
2030,KY,Kentucky,"32,791,575","23,540,897","32,911,063","5,229,455","94,472,990",0,,,
2030,LA,Louisiana,"35,241,128","28,353,370","34,964,962","2,644,708","101,214,008","9,839",,,
2030,ME,Maine,"4,793,809","4,708,009","2,789,926","116,134","12,407,877",0,,,
2030,MD,Maryland,"30,960,278","28,893,335","3,718,412","1,672,771","65,898,239","653,443",,,
2030,MA,Massachusetts,"21,171,358","22,499,541","9,943,893","846,290","54,819,690","358,607",,,
